replication,status,coordinate,estimate,target,error,naive_se,corrected_se,bootstrap_se,naive_cover,corrected_cover,bootstrap_cover,corrected_min_eigenvalue,bootstrap_successes,bootstrap_failures,bandwidth_warnings
8,success,5,-0.010148075096564735,-0.034189294330458676,0.02404121923389394,0.04163585260183465,0.06608300403692266,0.06548415476339889,True,True,True,0.0036982795424793653,15,5,
8,success,6,1.533004315996013,1.5396242918846663,-0.006619975888653373,0.07539533889962667,0.10338331013954813,0.09368795145862155,True,True,True,0.0036982795424793653,15,5,
8,success,7,1.5600654588259826,1.5182083416184742,0.0418571172075084,0.07792190509950508,0.101015333613579,0.10102995811258364,True,True,True,0.0036982795424793653,15,5,
8,success,8,0.13777165853242335,0.02962910937982222,0.10814254915260113,0.06180650987647449,0.08261406626675007,0.08020595712400343,True,True,True,0.0036982795424793653,15,5,
8,success,9,-0.0469749553870205,0.06717506454898667,-0.11415001993600717,0.0738017450277207,0.10916695184263757,0.05585152694975837,True,True,False,0.0036982795424793653,15,5,
8,success,10,0.14265221159352778,0.027682660231634137,0.11496955136189364,0.06626968378772512,0.07706011229716266,0.05818618529514965,True,True,False,0.0036982795424793653,15,5,
8,success,11,2.5438720820564793,1.6467797786754943,0.897092303380985,0.6419303623267223,0.7864973462223356,0.35631327193030704,True,True,False,0.0036982795424793653,15,5,
9,success,0,-0.09607383008962223,0.051479160821583804,-0.14755299091120602,0.08954593817337379,0.10847506683070139,0.09097634557894267,True,True,True,0.008824167343437002,19,1,
9,success,1,-1.5245494623140892,-1.4983315358293605,-0.02621792648472865,0.06621294787556267,0.08575970610725428,0.06468014714836783,True,True,True,0.008824167343437002,19,1,
9,success,2,-1.6243919512324563,-1.5028830927170445,-0.12150885851541182,0.05966789235915799,0.0751525966108302,0.10366495420708871,False,True,True,0.008824167343437002,19,1,
9,success,3,0.023361333221916185,-0.012284654956403532,0.03564598817831972,0.05027427819290717,0.07138715210191528,0.05819111907128294,True,True,True,0.008824167343437002,19,1,
9,success,4,0.10063437021425373,0.1484438886935375,-0.047809518479283775,0.07127301484102394,0.10626847778361156,0.08664329566234581,True,True,True,0.008824167343437002,19,1,
9,success,5,-0.08670713270828367,-0.034189294330458676,-0.052517838377825,0.04521263284207658,0.06983935176253715,0.05878449565000197,True,True,True,0.008824167343437002,19,1,
9,success,6,1.450656144936121,1.5396242918846663,-0.08896814694854527,0.06865202124975338,0.07653993190236788,0.07642266908245028,True,True,True,0.008824167343437002,19,1,
