scenario,n,coordinate,coordinate_name,replications,mean_root_n_error,sd_root_n_error,skewness,excess_kurtosis,ks_distance,q010,q025,q050,q100,q250,q500,q750,q900,q950,q975,q990
nsn_p5_strong_balanced,2000,8.0,component_1_normal_coordinate_7,987,-0.10701008306908247,1.1943742109500415,-1.1819901533474126,4.891861586350669,0.042715919108267,-2.8743188140614118,-1.93992410164004,-1.5385105003795565,-1.1569470953007297,-0.570569601880629,0.07161150721891264,0.6571071957832058,1.1196958545719284,1.424147370035538,1.6750414471399357,1.9743313299230754
nsn_p5_strong_balanced,2000,9.0,component_1_normal_coordinate_8,987,0.0225734009521812,1.4914239590464442,-0.18114683721827485,-0.0178187282001927,0.025362080788821795,-2.561102710489004,-2.1496385182635294,-1.6795933602513944,-1.3145870480677473,-0.6435232584908006,0.052908432820860635,0.6846055959891563,1.2085275599776868,1.5485495684859418,1.9547809268749263,2.1828174973013623
nsn_p5_strong_balanced,2000,10.0,component_1_normal_coordinate_9,987,-0.24999766220571784,2.1148985090406867,-4.428471107809572,36.49481029041857,0.10879832028786562,-1.7551170701096814,-1.4204723275284836,-1.162197386625265,-0.8616960933342502,-0.3959165311474988,0.0653640764152174,0.5339426240046918,0.9525201916984525,1.1688114243299859,1.387309427602711,1.61081295702606
nsn_p5_strong_balanced,2000,11.0,component_1_normal_coordinate_10,987,-0.1207794787334338,1.1106607208819037,-0.13414580250706576,0.29966959313093744,0.01820759137960859,-2.3375989987301145,-2.0002157195775956,-1.6507463804544473,-1.3067291652676503,-0.6402255223086197,0.034128728314689716,0.6877573717975815,1.2520329937366015,1.5390393202527934,1.827190871288688,2.151479345198524
nsn_p5_strong_balanced,2000,12.0,component_1_normal_coordinate_11,987,-0.008571687258869223,1.5619966840374275,0.06427766575744306,-0.06316647427547828,0.01690257611810586,-2.2283666706923704,-2.0073051765921375,-1.640422865251453,-1.2688789048770572,-0.658811692519995,-0.009341373414032508,0.6314512569798403,1.3109522800426017,1.6606842369872183,1.9478281185827966,2.3041397749533656
nsn_p5_strong_balanced,2000,13.0,component_1_normal_coordinate_12,987,-0.010215222845235322,1.4697440543136588,-0.09296486250890414,-0.161822287183786,0.01934421095632949,-2.3241995708710466,-1.9891569613041957,-1.7052368100733006,-1.2992743068411128,-0.6977339101127775,0.016513149433628797,0.7057677902143937,1.2665674524046036,1.5585441492988872,1.9909758625213572,2.2627506012498193
nsn_p5_strong_balanced,2000,14.0,component_1_normal_coordinate_13,987,-0.21184803716429482,2.0014801024084914,-3.8267810648180105,28.67617237518046,0.09751451856867141,-2.036624080871295,-1.455978609980093,-1.1393213736936474,-0.8807984028533496,-0.4261061388519408,0.08170308150931821,0.5497731904277805,0.9399364790465945,1.2071652986882713,1.4055886988920876,1.624781641147479
nsn_p5_strong_balanced,2000,15.0,component_1_normal_coordinate_14,987,-0.06337864728549239,1.0997105837842225,-0.04325978452766613,0.07466995483178929,0.01974068842352017,-2.477789986420383,-1.972016907443908,-1.626717217760296,-1.3361217928073361,-0.6734797214439608,0.01777358176390455,0.6736253721002805,1.2204125234351022,1.577874217019325,2.0421971341938514,2.390868416844908
nsn_p5_strong_balanced,2000,16.0,component_1_normal_coordinate_15,987,-0.0007174714611640102,1.5535381384757747,0.07016805122572863,0.04402464139483753,0.029125689735965965,-2.339922453821115,-1.9472234914617375,-1.579073785336794,-1.2826567916808318,-0.6473298442611584,-0.049796954314462176,0.7046053582754314,1.30714501817891,1.6225199054687314,1.9268878524107278,2.3258643357560183
nsn_p5_strong_balanced,2000,17.0,component_1_normal_coordinate_16,987,0.03917706177208314,1.469746468182275,0.002574143356794489,-0.13240404092089086,0.016931003540266776,-2.1672962507634783,-1.8721260621713913,-1.6885076267123358,-1.3027245488962986,-0.6780364141228973,-0.018917825759893866,0.699953275016739,1.2881105792864673,1.699039137585845,1.8807319920484968,2.350344647810275
nsn_p5_strong_balanced,2000,18.0,component_1_normal_coordinate_17,987,-0.045586061956707315,1.4602441654257527,0.06931263333741582,0.06550440797762747,0.016201431227013896,-2.245694340463873,-1.8490346286025134,-1.6001216378986665,-1.2714191364178733,-0.6906405649905394,-0.00015069201277014314,0.628779171982009,1.3136870403487564,1.7210825213436671,1.969066423506554,2.348746109807948
nsn_p5_strong_balanced,2000,19.0,component_1_normal_coordinate_18,987,-0.1120268605304274,2.0185823571657258,-3.5034283924592398,25.135127260202584,0.08755044820072763,-2.209202359811895,-1.4754555912845526,-1.1955415938142921,-0.9091433915059028,-0.44637108299667017,0.07100231377845914,0.5333520541890475,0.9477348194062265,1.2429397857185853,1.490055372967703,1.7194168169024309
nsn_p5_strong_balanced,2000,20.0,component_1_normal_coordinate_19,987,-0.16410242121556964,1.0905396954244537,0.04994811116019579,0.3294891016577157,0.017659858897739245,-2.4284470440525943,-2.026582389000839,-1.6031027248180552,-1.275497274772616,-0.6596595933655044,0.002739859940448244,0.6500008196515683,1.2418258395300326,1.6326319135364475,1.9739393433096715,2.506742634902753
nsn_p5_strong_balanced,2000,21.0,component_2_skew_normal_coordinate_0,987,-0.3045536955643983,5.969921373681969,-8.695147385355483,113.00585655125239,0.2454445839787221,-1.021811785176869,-0.6780614915055021,-0.5499079006249329,-0.41562030272842,-0.1927032077442747,0.047302022003675524,0.2989199733533312,0.5485057694808925,0.6969111416443727,0.867382435667277,1.1719059732886448
nsn_p5_strong_balanced,2000,22.0,component_2_skew_normal_coordinate_1,987,-1.0486181124911769,6.923514762217446,-6.452990534970319,52.76307187769938,0.21313208119806298,-5.282500508489755,-0.9260457221729042,-0.7454543429413854,-0.5092987891934354,-0.1855184639064058,0.0950128231999694,0.39527137525706385,0.6603666287006345,0.78813149188551,0.9356508185046462,1.118233460637477
nsn_p5_strong_balanced,2000,23.0,component_2_skew_normal_coordinate_2,987,-0.6704099384022072,6.638827719663595,-6.1681642718324445,55.837284554064716,0.16625259212157856,-2.5986817500266315,-1.1606737686770543,-0.9557887224448536,-0.6698345832884968,-0.27489869730140926,0.06639979013304875,0.44403067996876655,0.76552709707665,0.9291318821912423,1.1490041354290192,1.4501243667794943
nsn_p5_strong_balanced,2000,24.0,component_2_skew_normal_coordinate_3,987,-0.3961201162918714,6.272886106790691,-5.729038169898837,56.900818406086636,0.15161094657375,-1.8908744268903255,-1.2279432097500191,-0.9312708892295644,-0.6932680229703823,-0.32897644147013627,0.08566086088355201,0.4254015757929095,0.763386324713462,0.9840841995237656,1.2663187682757107,1.4341711944602635
nsn_p5_strong_balanced,2000,25.0,component_2_skew_normal_coordinate_4,987,-0.35648091575482965,6.791659791630429,-5.792911391428627,51.58262873742544,0.17150059429309722,-3.6092167729646962,-1.160517164080122,-0.8917147560706543,-0.6509977142985565,-0.30883075105747326,0.07183762270759027,0.44933797033928247,0.8023430682617045,1.0043555353714815,1.2295264013104261,1.4628695634425564
nsn_p5_strong_balanced,2000,26.0,component_2_skew_normal_coordinate_5,987,-0.08442727972446651,2.0653948549706707,-0.8536995857840793,5.900878550659425,0.04770704098166967,-2.495611484442683,-1.8019255675763792,-1.5016594112499209,-1.1713554651692535,-0.5449219426848296,0.02418434121397548,0.6065220835684876,1.1223553258882595,1.395821072903885,1.7295831986483723,2.1777110277069918
nsn_p5_strong_balanced,2000,27.0,component_2_skew_normal_coordinate_6,987,0.671496704578186,3.306618906451783,3.429238732863365,20.547581312742413,0.10760007278386963,-1.6222725248680823,-1.3032263157110704,-1.1319785477981117,-0.9207993736081239,-0.5500721780511806,-0.09043979399683842,0.3728649421450477,0.8522147140060728,1.1430168033729116,1.499930308590984,5.669979159189285
nsn_p5_strong_balanced,2000,28.0,component_2_skew_normal_coordinate_7,987,-0.17114146131015961,1.650268181664787,0.05324759101648836,0.5188375425224949,0.020573895305739387,-2.294004525915539,-1.9125462867771779,-1.625967864967181,-1.2173492948550622,-0.630534981257932,-0.02017081477867084,0.6309133129587436,1.2741931019614745,1.6742076346183594,2.043093839141058,2.4735511842506783
nsn_p5_strong_balanced,2000,29.0,component_2_skew_normal_coordinate_8,987,0.1890302065063951,3.0136279260491152,0.4015160315321245,1.326544119218151,0.03139220731746961,-2.3463145010026487,-1.811962631028646,-1.5451587212696327,-1.2360544736219128,-0.648440379330641,-0.016425048201525544,0.6260250875567661,1.1604166728543668,1.6034927401150927,2.0648591602239947,2.879082747801379
nsn_p5_strong_balanced,2000,30.0,component_2_skew_normal_coordinate_9,987,0.16046212549863276,2.5584957244828246,2.701067428718584,18.79991840659133,0.07960538712437659,-1.812252583394336,-1.5289820009606858,-1.3046989743363118,-1.0199851113080463,-0.584038196491026,-0.04860339395574674,0.4862110006247127,0.9652504667641119,1.252382670278746,1.567497844052873,2.2787100281712402
nsn_p5_strong_balanced,2000,31.0,component_2_skew_normal_coordinate_10,987,-0.15138983239994863,1.0727498568770064,0.14023723696848647,0.9539858202847453,0.01597412938520426,-2.2936358896478075,-1.953851086999402,-1.5249029285047022,-1.2546174896929352,-0.6680940072426418,-0.006402079593477172,0.6909057481042279,1.260780534740952,1.5228745997937434,1.8662287365490016,2.202830420077607
nsn_p5_strong_balanced,2000,32.0,component_2_skew_normal_coordinate_11,987,0.10290152202701143,3.0060984247501654,0.5155134572047297,1.9491516492518866,0.03132813625142261,-2.3081035275799975,-1.849548750293071,-1.5839385173370173,-1.1557778408890067,-0.6713148555893128,-0.019536346460878855,0.6285876762026993,1.1498519837219283,1.532630005280755,2.032985094917074,2.6514318601503306
nsn_p5_strong_balanced,2000,33.0,component_2_skew_normal_coordinate_12,987,0.04045965769053563,2.0812626432061383,0.2689799133254424,1.0003071525413985,0.027820918246087234,-2.1879187360633057,-1.8421134997886082,-1.5823938376538447,-1.2212520056944196,-0.6656366619953075,-0.021574360483163604,0.633022503622838,1.2757313161636956,1.6263345128477558,1.950437201791089,2.492494766210072
nsn_p5_strong_balanced,2000,34.0,component_2_skew_normal_coordinate_13,987,0.3813392613445558,2.476958913249184,5.3576073389741925,49.2613691026173,0.13148466717975982,-1.449081017523811,-1.1910994434676339,-1.0345571806199072,-0.8358929418779205,-0.4792480483529892,-0.07212535711030874,0.3525658481362397,0.737928377267462,0.9981880530258286,1.1910079019804451,1.5523391607056072
nsn_p5_strong_balanced,2000,35.0,component_2_skew_normal_coordinate_14,987,-0.08150160567239367,1.1006143548872471,0.35222565824125546,1.7764855092144716,0.030043428957673313,-2.2882576502338554,-1.928515609491554,-1.636229132605613,-1.2085573282361404,-0.6292235563230794,-0.028043154783680396,0.6371261194720945,1.2616570592178888,1.581732845943777,1.8389428558943006,2.3648156551995076
nsn_p5_strong_balanced,2000,36.0,component_2_skew_normal_coordinate_15,987,-0.048200025360874796,3.0290306218507563,0.12683539590295184,0.6684461383499425,0.016506553168761484,-2.4055992285705714,-1.9058981076670602,-1.5345842975730404,-1.2298611338016712,-0.6906337107850697,0.0029386941345813373,0.649972062506209,1.2037730204271728,1.5632543542669615,1.8811191837937322,2.417937347699631
nsn_p5_strong_balanced,2000,37.0,component_2_skew_normal_coordinate_16,987,0.15671150866611439,2.0824227696519264,0.3944659407001512,1.3188549682556685,0.026365818836817212,-2.209696773910186,-1.8231451860438541,-1.5286424464322237,-1.1790937768234504,-0.6835380584351505,-0.05354905257540549,0.6228053708181971,1.2653326747331002,1.641158768321507,2.004112043143112,2.5496591545986123
nsn_p5_strong_balanced,2000,38.0,component_2_skew_normal_coordinate_17,987,-0.03324752445951266,1.5109863985757181,0.7003148627668635,2.0615957769183506,0.031018918074406376,-1.975856028207433,-1.781928150032293,-1.5075515096206962,-1.2231832413654926,-0.6944648253105017,-0.0588745344453197,0.5946334798200807,1.2055113937832391,1.6480550203515916,2.1295293642343696,2.7051286689712826
nsn_p5_strong_balanced,2000,39.0,component_2_skew_normal_coordinate_18,987,0.20023459403602806,2.4524558264299827,5.497818765395379,49.2299064211522,0.13507439475116656,-1.4750989173633833,-1.308855939636085,-1.0922642777923925,-0.8053396449168998,-0.46878507982725715,-0.07430670208252167,0.3277877793022307,0.7337349119027701,0.9945595281509003,1.380983147904536,2.0223837821776045
nsn_p5_strong_balanced,2000,40.0,component_2_skew_normal_coordinate_19,987,-0.11053851207710517,1.1146229934451917,0.42874062373075794,2.5133165722698854,0.025752087061329365,-2.475285687207322,-1.8739893999341006,-1.611836865877771,-1.2162066725306555,-0.6573292589664912,-0.006928930130247464,0.6276675562722438,1.2445603331723123,1.5795280590540932,1.8295850998314027,2.3859044715693933
nsn_p5_strong_balanced,2000,41.0,component_2_skew_normal_coordinate_20,987,0.7426782051343659,27.985367944523517,-2.559855763085245,17.748309703712316,0.11582756693775623,-4.286822109255862,-1.4201558186344878,-1.104876532205194,-0.7902055683724153,-0.4285102151381175,-0.011870126600500644,0.4985463868111987,1.0229960321515916,1.3165655619184857,1.6367938369762929,2.0547152744886317
nsn_p5_strong_balanced,2000,42.0,component_2_skew_normal_coordinate_21,987,-0.20359678896503342,19.00906028071619,1.7000273185393422,9.880673126095544,0.0738227494810525,-2.1531258910627393,-1.7913038434951762,-1.4389073089615438,-1.1276901161195736,-0.5667549633587423,-0.023605138531059718,0.5158933490454132,0.9627478759781999,1.2179508650528248,1.6940682635270257,3.9614192453943886
nsn_p5_strong_balanced,2000,43.0,component_2_skew_normal_coordinate_22,987,0.2709724355674673,11.411118029313277,-0.07476197142956699,1.6593255983149167,0.032944530983004094,-2.6286335051565257,-1.9212782326451217,-1.5101140627014893,-1.201210012541046,-0.6214514247116313,0.00238685798076321,0.6167173748494834,1.2068004886827042,1.6522553904437598,1.9482228091752944,2.411014060262302
nsn_p5_strong_balanced,2000,44.0,component_2_skew_normal_coordinate_23,987,-0.3780731298024533,11.815510175942743,-0.4768406060547565,3.2273787833524246,0.04701813959402934,-2.5953178325601454,-1.8687058230759261,-1.5552365233384486,-1.1387304968141596,-0.5492991854169668,0.010258678863186337,0.5894238483415252,1.1854558607072159,1.5530261038553392,1.880237798283492,2.2568573237617846
nsn_p5_strong_balanced,2000,45.0,component_2_skew_normal_coordinate_24,987,-0.7450077583542006,11.661802169909315,-0.038214577125612936,1.3483856559699996,0.031027490248766054,-2.6131311905698844,-1.897799717619365,-1.5823283518778275,-1.2654372894865138,-0.599102959455184,0.02603331936906366,0.6041387755640366,1.2341177134076864,1.5707422413247165,1.9202990935005209,2.295344166535277
nsn_p5_strong_balanced,500,0.0,weight_logit_1_vs_2,954,0.10046054466933249,2.401680995348059,0.06481858311003115,0.04829020685880758,0.02211479942621908,-2.2793890435585813,-1.9009503723600174,-1.599493727420939,-1.2990100847099946,-0.7003222714697402,-0.029122663563058697,0.6413033011885677,1.2379952391791078,1.6380749658458764,1.999964166072313,2.3631590705454086
nsn_p5_strong_balanced,500,1.0,component_1_normal_coordinate_0,954,6.9346993720473264,17.982191822635702,2.137612771085855,2.6354350402252558,0.44287562372424827,-0.5970082164247343,-0.5524269400331497,-0.5315022242402639,-0.49321356616122736,-0.43379571081975293,-0.3761771210285732,-0.29375937668240487,2.495013145312179,2.5563090979039758,2.596091201273727,2.630152347014376
nsn_p5_strong_balanced,500,2.0,component_1_normal_coordinate_1,954,3.5477824491241474,9.421964210149564,2.0780021348371993,2.5262555037428833,0.3781658428812939,-0.7677793335394756,-0.6950570804314239,-0.6384185850830705,-0.5692299255541208,-0.47150174322491023,-0.3575682725720796,-0.2115848694170004,2.429773699564041,2.5727800385183497,2.6186719848589273,2.7210516638710867
nsn_p5_strong_balanced,500,3.0,component_1_normal_coordinate_2,954,5.06157762797767,13.215852312223218,2.1235858145144593,2.627608824425534,0.4158934188396223,-0.6392402660046186,-0.6071074063051813,-0.5631056065524273,-0.527506998124429,-0.4486611683842303,-0.3676994386954452,-0.265969153434829,2.458937812798771,2.564326488485879,2.6574413773804832,2.7134457337981286
nsn_p5_strong_balanced,500,4.0,component_1_normal_coordinate_3,954,4.8772632704882195,12.982010046623724,2.1166503097676426,2.598952920684925,0.4109952964527408,-0.6495805664512952,-0.610264317088995,-0.5809758515987096,-0.5382808249838622,-0.45336305108052716,-0.3643117688291133,-0.26351365389396675,2.4730307683783224,2.564307549892662,2.6127520283629693,2.6792297973950028
nsn_p5_strong_balanced,500,5.0,component_1_normal_coordinate_4,954,4.845897396858955,12.89637812302955,2.117022161017601,2.605112415340527,0.4049550513036537,-0.6644955621169748,-0.6086656839700866,-0.5672283450629377,-0.5306498951359082,-0.4560237321110181,-0.36686618697770484,-0.2604720795930031,2.4527924804617944,2.56496718029915,2.6523659879550965,2.6947581746961906
nsn_p5_strong_balanced,500,6.0,component_1_normal_coordinate_5,954,-0.8562479805101243,2.280545902582875,-1.459801055134437,1.6826957208905982,0.17293741003720736,-2.9946488883767395,-2.671793033198,-2.363203922344741,-1.8128135927351023,-0.2133087291672368,0.2348402235284243,0.6182989341360399,0.9431570153033066,1.0895174602428308,1.2292434148476294,1.4552566154910416
nsn_p5_strong_balanced,500,7.0,component_1_normal_coordinate_6,954,-0.19868200388598964,1.4974544787547615,0.06680728564873836,-0.13748189766774166,0.021438994652707266,-2.215572650771691,-1.9033011120948031,-1.6627710583643374,-1.3158239115187096,-0.66341132617565,0.030864348963274175,0.6771905716866012,1.2948253737811997,1.6327681042409388,1.9340992527721894,2.3982782189275405
nsn_p5_strong_balanced,500,8.0,component_1_normal_coordinate_7,954,-0.5579199589326014,1.4490996558003006,-0.7821071183514324,0.902929365528248,0.0768164091547156,-2.8434264758254573,-2.440530500677302,-1.9137973149594114,-1.4096300149978862,-0.4906216958995334,0.12378138835286553,0.6781700261800103,1.1123273127110789,1.367487406897558,1.6090798839390712,1.8292555564174402
nsn_p5_strong_balanced,500,9.0,component_1_normal_coordinate_8,954,-0.14979170670367048,1.524016615011576,0.1360295594323502,-0.044250312929248636,0.0251454551844979,-2.166075753449767,-1.9449141304773576,-1.657475104262818,-1.2532186359614699,-0.6607301021221009,-0.0268416847240546,0.6566031143657608,1.289195790647909,1.666835769240226,2.0073812532137225,2.4636350502090343
nsn_p5_strong_balanced,500,10.0,component_1_normal_coordinate_9,954,-1.3150521772603587,3.269598067069681,-1.5487109056964883,1.7267933040922059,0.19522810167105764,-2.920239157633035,-2.711895278759449,-2.4483660823077664,-1.9685843241293566,-0.15105208404635923,0.29500288295919896,0.5894609830607209,0.8370329401033738,1.0359222217602928,1.2186251402847237,1.4336037662118892
nsn_p5_strong_balanced,500,11.0,component_1_normal_coordinate_10,954,-0.11272866441867861,1.107908646928412,-0.08099574623960469,-0.15735135651555687,0.015001350993872009,-2.2840293678422494,-1.9696823055213493,-1.6250230089798914,-1.3037872020275871,-0.6828305828895723,0.01973971754351358,0.6838988946607626,1.2381602367774265,1.576619814080004,1.9551868363837803,2.2210734728537704
nsn_p5_strong_balanced,500,12.0,component_1_normal_coordinate_11,954,0.014045128295460065,1.5322617193156012,0.023083820994803418,-0.0025248921019009885,0.014644083988140488,-2.2561656121158418,-1.9722273822593044,-1.64514829433222,-1.2992585763858997,-0.6513258524812077,0.028884248587498048,0.6825063089843407,1.2336553853668788,1.7000379014556013,2.0155874024428897,2.349678089476556
nsn_p5_strong_balanced,500,13.0,component_1_normal_coordinate_12,954,-0.19165736547270878,1.4990171144014397,0.0513734569782182,-0.15192936219925146,0.019270713532288097,-2.1048667484401515,-1.9113623010764995,-1.6660280353959998,-1.2467838073157618,-0.6940685563197946,-0.01169876632574426,0.685826311011948,1.3316696735089386,1.6163256623244335,1.9343061261203793,2.3472859932725476
nsn_p5_strong_balanced,500,14.0,component_1_normal_coordinate_13,954,-1.1654962346626545,3.116110725210734,-1.5396504534084021,1.7685300175718335,0.18337963430472148,-2.8721642891335204,-2.6818722290654353,-2.39868944767182,-1.903290370665156,-0.18449048659386832,0.25816181837494157,0.6043700401473316,0.9132560199981814,1.0711139988976237,1.1758374298223462,1.3707816973236755
nsn_p5_strong_balanced,500,15.0,component_1_normal_coordinate_14,954,-0.12292357632088523,1.1071880342068374,-0.0026089892412487253,-0.02100762307083892,0.015044951577469767,-2.1947231746667923,-1.9795138387132603,-1.6623833140845914,-1.2890101851539668,-0.6814766004683989,-0.025417244985388172,0.6933587183296811,1.2938926392606915,1.5671902839606136,1.8765974891910586,2.265528404688673
nsn_p5_strong_balanced,500,16.0,component_1_normal_coordinate_15,954,-0.022569351655709828,1.5308699521783762,0.14843670265180575,0.2710501423570397,0.0222145734464283,-2.339405537090842,-1.8503385358930107,-1.5913476381164668,-1.283411479396302,-0.674302096796706,0.028513335581329742,0.6219601212761777,1.2142673012835714,1.708655920759505,2.0592745121621294,2.419535070826528
nsn_p5_strong_balanced,500,17.0,component_1_normal_coordinate_16,954,-0.1514107625600593,1.5453725204340243,0.03143335714955969,0.21647931277657895,0.02003113770861764,-2.2944053356506946,-1.9166648051814725,-1.6411162047852415,-1.2828330629648674,-0.6561764393962257,0.013813247032177078,0.6424371557895479,1.2561481300714492,1.691320048971569,1.9589918406637663,2.279999123023835
nsn_p5_strong_balanced,500,18.0,component_1_normal_coordinate_17,954,-0.06299219319598452,1.4546739888034406,-0.13167190687245733,-0.09834174629546943,0.023591415552818018,-2.415029713145817,-1.9874705874249412,-1.6673031017096995,-1.3529867491287406,-0.6519142303702625,-0.00018758435020204117,0.6527782372326555,1.2840781769972511,1.5612969515423962,1.9028093464082751,2.1954824171880274
nsn_p5_strong_balanced,500,19.0,component_1_normal_coordinate_18,954,-1.2201816967917087,3.203602438348324,-1.4886863393918952,1.6203142657214573,0.1830108462616522,-2.972411007092658,-2.7291479473948757,-2.347756956079932,-1.8650552941416108,-0.1706532383078935,0.27454305581871324,0.615293379079692,0.9069697036051737,1.0704147103614892,1.2060688061198033,1.3901467971939436
nsn_p5_strong_balanced,500,20.0,component_1_normal_coordinate_19,954,-0.24097644692748924,1.0954919784994137,-0.10362221881487686,0.10824501289212529,0.020504218945032127,-2.5080438848070283,-1.9512649896457601,-1.6667836307503492,-1.2827408792761612,-0.6507152850237338,0.020758604276226007,0.6408799042249842,1.2492838813817413,1.6049043519417145,1.9440794915955146,2.2277847376446296
nsn_p5_strong_balanced,500,21.0,component_2_skew_normal_coordinate_0,954,-3.0222682696451053,13.197239414236659,-2.0147703038035525,4.287298482242026,0.3206067130185909,-3.703029718217221,-2.9675344881485315,-2.4769798831969836,-1.6106742576018367,0.07830654984745596,0.22971812957605608,0.3958930054902467,0.6945727067869616,1.0191991198441934,1.3497053251276254,1.6730476714055988
nsn_p5_strong_balanced,500,22.0,component_2_skew_normal_coordinate_1,954,-6.271668497070696,12.728149036000712,-1.7348568842308514,2.4813462218675393,0.23843209881881638,-3.435955167632717,-2.8350198882817694,-2.3560606802205952,-1.5544919203364114,-0.08822482668221028,0.3629685096204033,0.6078669592549207,0.7939682460862119,0.9109238896046353,1.0150510946467444,1.1009518335369632
nsn_p5_strong_balanced,500,23.0,component_2_skew_normal_coordinate_2,954,-4.455704983591383,12.5368597006138,-1.8194434599339573,3.228172433342889,0.24196914830404748,-3.490735321984747,-2.8849750900530577,-2.251721919112615,-1.7152477451323946,-0.02543918157122585,0.28876275860893874,0.5435956482163783,0.7822976034351717,0.9344643703699944,1.114829814143342,1.5397020282675158
nsn_p5_strong_balanced,500,24.0,component_2_skew_normal_coordinate_3,954,-4.354880281354641,12.28483568724444,-1.8418494994069246,3.6631349497189816,0.22764310330397283,-3.5322344103526127,-2.805750532614489,-2.2735166477795277,-1.6227447507950639,-0.07236182245854375,0.2704548048644177,0.527241384884504,0.7690579026430745,1.0296807753612065,1.254616945268906,1.6237990960390303
nsn_p5_strong_balanced,500,25.0,component_2_skew_normal_coordinate_4,954,-4.698266576608781,12.889572452161822,-1.8773235317766195,3.21555461567852,0.24381882305371155,-3.4756363631875944,-2.7934744646715735,-2.402435480226688,-1.7387608634445821,-0.03736426665643447,0.29088731373827525,0.5377326161417215,0.7642376056807132,0.8895402631032909,1.0340464565797212,1.4824347279418613
nsn_p5_strong_balanced,500,26.0,component_2_skew_normal_coordinate_5,954,-0.4656854223334495,2.6455173537760355,-0.3460288300674784,0.723644419262572,0.05161424713947921,-2.5754889420372353,-2.2965270757807494,-1.8566678711592113,-1.2798782607143262,-0.5364053868622568,0.07585706900862574,0.6168840906937625,1.1383144993941288,1.510298275948281,1.8935161425577367,2.3569354593656704
nsn_p5_strong_balanced,500,27.0,component_2_skew_normal_coordinate_6,954,3.009391442518886,5.236153269119538,1.1229589748118824,0.6270721780253172,0.1496464583897122,-1.4425443016268398,-1.3018396714627043,-1.121927115649242,-0.9639381793044304,-0.7049394926413183,-0.29880017444084983,0.5052015804598882,1.5796902259539005,2.1391034956715136,2.461228651614877,2.884311092041721
nsn_p5_strong_balanced,500,28.0,component_2_skew_normal_coordinate_7,954,-0.11737277161267193,1.9687398141508128,0.25294931848091207,0.506792643523259,0.03284453193797254,-2.2094680401412763,-2.017216981482189,-1.6495677380085276,-1.2786432885434136,-0.6232084658573993,-0.011990690308919083,0.5853459280870473,1.1981880374965126,1.745286674060089,2.2241972538984296,2.573535207727926
nsn_p5_strong_balanced,500,29.0,component_2_skew_normal_coordinate_8,954,0.21454768491157003,3.401012000396874,0.01239931612271025,0.5334265767721829,0.025379990227605953,-2.532157862674126,-2.045582578707641,-1.5910902832678095,-1.2253758170046463,-0.6506627939405162,0.009534975764715004,0.6036589976879401,1.2836069864230215,1.6385279358405411,1.9264444008943051,2.522535452741018
nsn_p5_strong_balanced,500,30.0,component_2_skew_normal_coordinate_9,954,1.4229670978055309,4.102940219729117,1.3952078448949514,2.4307145351796398,0.15434103320737746,-1.6597333052093313,-1.38827137614852,-1.1738197999923896,-0.9399881533217628,-0.6140776145164597,-0.1951756071547862,0.24633295511829634,1.6468524982878554,2.1873586094408903,2.6279075919100086,3.1604760556046934
nsn_p5_strong_balanced,500,31.0,component_2_skew_normal_coordinate_10,954,0.19165740209684154,1.5413657661779447,1.224417868923254,3.181807803327954,0.08162082790474057,-1.8576979469683164,-1.6029861812442447,-1.3622970223549957,-1.0823170737584173,-0.5822406644854952,-0.13839355352465407,0.46753459563114563,1.097842243738466,1.8236024830495086,2.8140602538906205,3.3995652843258264
nsn_p5_strong_balanced,500,32.0,component_2_skew_normal_coordinate_11,954,0.18007849665694983,3.4747629022576425,0.14319060800098715,0.8841779027445247,0.04665397882502731,-2.5384485528014507,-1.9169346999666341,-1.5217042960104172,-1.1703756078455638,-0.605989392988774,-0.04095257983013924,0.6234873835994581,1.2384060437201962,1.6225680523285038,2.1033268750475878,2.605767871725362
nsn_p5_strong_balanced,500,33.0,component_2_skew_normal_coordinate_12,954,0.4261771214803751,2.739558251560221,0.39021520307768914,1.270424322096234,0.0561680762138711,-2.2159404389261748,-1.769547974716579,-1.4594367215523103,-1.1341071652746766,-0.6093485096933923,-0.08977053610728872,0.5236844987960932,1.2457722403881304,1.8417073691615005,2.4347551513630945,2.847860695350395
nsn_p5_strong_balanced,500,34.0,component_2_skew_normal_coordinate_13,954,1.4331828606535235,3.9793183658033673,1.5247380333512097,3.34797265437632,0.207446053365949,-1.801099824838592,-1.1989464741414249,-0.9787602923314962,-0.8020553386633973,-0.5450075861894966,-0.23126397220234235,0.12441568167336681,1.6564012835794242,2.2186851916628245,2.6260779088372024,3.55484451645119
nsn_p5_strong_balanced,500,35.0,component_2_skew_normal_coordinate_14,954,0.17823364337580616,1.48669477686344,1.3071177940133942,4.25261406795069,0.08255463144697484,-1.8583096231026148,-1.6437431801540183,-1.4535636237864529,-1.0770891396441122,-0.6166301352404585,-0.1041706867906878,0.46562315311101843,1.1222765478656551,1.7797331690531866,2.3878230100965983,3.3588349039516254
