scenario,n,replication,status,method,bandwidth_multiplier,coordinate,coordinate_name,estimate,target,target_mcse,error,squared_error,estimated_se,coverage_95,interval_width_95,curvature_min_eigenvalue,fit_seconds,fit_initialization,fit_classification_objective,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight,minimum_kernel_support,bandwidth_diagnostics,boundary_shrinkage_factor,raw_generalized_boundary_eigenvalue,error_message
ntsn_p5_moderate_balanced,4000,365,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,32.967804300948046,kmeans,-8.280222115354519,0.0012656215007531,11.0,12.0,True,0.2945,,,1.0,1.0413404384565044,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000212211.
ntsn_p5_moderate_balanced,4000,369,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.459679378080185,kmeans,-8.279345322076109,0.0054699339633383,12.0,12.0,True,0.29925,,,1.0,1.8862218619612563,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0845635.
ntsn_p5_moderate_balanced,4000,369,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.459679378080185,kmeans,-8.279345322076109,0.0054699339633383,12.0,12.0,True,0.29925,,,1.0,1.4869489550214596,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0236086.
ntsn_p5_moderate_balanced,4000,369,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,28.459679378080185,kmeans,-8.279345322076109,0.0054699339633383,12.0,12.0,True,0.29925,,,1.0,1.1194583340444564,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00268624.
ntsn_p5_moderate_balanced,4000,379,fit_or_naive_failed,fit,,,,,,,,,,,,,29.417224896955304,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0006876.
ntsn_p5_moderate_balanced,4000,381,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.19779683998786,kmeans,-8.317606631111913,0.0012836379952432,12.0,12.0,True,0.29875,,,1.0,2.938068906376514,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00557167.
ntsn_p5_moderate_balanced,4000,381,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.19779683998786,kmeans,-8.317606631111913,0.0012836379952432,12.0,12.0,True,0.29875,,,1.0,2.318677614362186,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00265537.
ntsn_p5_moderate_balanced,4000,381,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.19779683998786,kmeans,-8.317606631111913,0.0012836379952432,12.0,12.0,True,0.29875,,,1.0,1.8681303277602104,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00129496.
ntsn_p5_moderate_balanced,4000,382,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.580772343091667,gmm,-8.342649486460974,0.0002107112529294,12.0,12.0,True,0.2865,,,1.0,1.067465678870354,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0264574.
ntsn_p5_moderate_balanced,4000,386,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.55281886097509,kmeans,-8.299897757484082,0.0078776704580096,7.0,12.0,True,0.30525,,,1.0,1.9047989232988185,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0814107.
ntsn_p5_moderate_balanced,4000,386,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.55281886097509,kmeans,-8.299897757484082,0.0078776704580096,7.0,12.0,True,0.30525,,,1.0,1.6325593839964707,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0342674.
ntsn_p5_moderate_balanced,4000,386,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.55281886097509,kmeans,-8.299897757484082,0.0078776704580096,7.0,12.0,True,0.30525,,,1.0,1.8099766513790263,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0596985.
ntsn_p5_moderate_balanced,4000,387,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.8408035520697,gmm,-8.296131145342654,5.361257017177934e-05,12.0,12.0,True,0.2885,,,1.0,1.938392067193322,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00135009.
ntsn_p5_moderate_balanced,4000,387,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.8408035520697,gmm,-8.296131145342654,5.361257017177934e-05,12.0,12.0,True,0.2885,,,1.0,1.6190320284302646,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000510878.
ntsn_p5_moderate_balanced,4000,387,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.8408035520697,gmm,-8.296131145342654,5.361257017177934e-05,12.0,12.0,True,0.2885,,,1.0,1.2280844965347963,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000124072.
ntsn_p5_moderate_balanced,4000,390,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.10972965601832,gmm,-8.33263002490986,0.0,12.0,12.0,True,0.29275,,,1.0,1.334424782318245,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00990334.
ntsn_p5_moderate_balanced,4000,390,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.10972965601832,gmm,-8.33263002490986,0.0,12.0,12.0,True,0.29275,,,1.0,1.072094909734968,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000864552.
ntsn_p5_moderate_balanced,4000,395,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.556249249959365,kmeans,-8.312742987577355,0.0056682096087659,8.0,12.0,True,0.29775,,,1.0,1.1788164533752212,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0548789.
ntsn_p5_moderate_balanced,4000,398,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.44229008094408,kmeans,-8.29127533126883,4.379944885357645e-05,7.0,12.0,True,0.283,,,1.0,1.399836688013946,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0127422.
ntsn_p5_moderate_balanced,4000,398,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.44229008094408,kmeans,-8.29127533126883,4.379944885357645e-05,7.0,12.0,True,0.283,,,1.0,1.1422588633674893,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00247258.
ntsn_p5_moderate_balanced,4000,400,fit_or_naive_failed,fit,,,,,,,,,,,,,30.056361795053817,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000296635.
ntsn_p5_moderate_balanced,4000,402,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.78263608494308,kmeans,-8.26794729781322,0.004236808908784,6.0,12.0,True,0.30175,,,1.0,1.1499950216782495,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.040495.
ntsn_p5_moderate_balanced,4000,406,fit_or_naive_failed,fit,,,,,,,,,,,,,29.513819152023643,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000841455.
ntsn_p5_moderate_balanced,4000,412,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.65071092697326,kmeans,-8.31212587968999,0.000213806958671,12.0,12.0,True,0.29925,,,1.0,1.384607717511507,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00213828.
ntsn_p5_moderate_balanced,4000,412,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.65071092697326,kmeans,-8.31212587968999,0.000213806958671,12.0,12.0,True,0.29925,,,1.0,1.0698912734126025,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000273956.
ntsn_p5_moderate_balanced,4000,413,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.45876878802665,kmeans,-8.28639141386801,0.0021323033223552,11.0,12.0,True,0.293,,,1.0,1.0109651608897203,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-7.51828e-05.
ntsn_p5_moderate_balanced,4000,418,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.660418202984147,gmm,-8.347984776864287,0.0,11.0,12.0,True,0.2965,,,1.0,1.9341740302562576,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.317118.
ntsn_p5_moderate_balanced,4000,418,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.660418202984147,gmm,-8.347984776864287,0.0,11.0,12.0,True,0.2965,,,1.0,1.5594756965847212,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.178854.
ntsn_p5_moderate_balanced,4000,418,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.660418202984147,gmm,-8.347984776864287,0.0,11.0,12.0,True,0.2965,,,1.0,1.363250167513269,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0277451.
ntsn_p5_moderate_balanced,4000,420,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.963868233026005,kmeans,-8.339361292416688,0.0043017972981758,10.0,12.0,True,0.29925,,,1.0,1.3706596309238264,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.149526.
ntsn_p5_moderate_balanced,4000,420,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.963868233026005,kmeans,-8.339361292416688,0.0043017972981758,10.0,12.0,True,0.29925,,,1.0,1.0870425826826144,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0315458.
ntsn_p5_moderate_balanced,4000,421,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.42210162698757,kmeans,-8.30150963421942,2.939545442082192e-05,9.0,12.0,True,0.2935,,,1.0,1.6571908022767468,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.158984.
ntsn_p5_moderate_balanced,4000,421,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.42210162698757,kmeans,-8.30150963421942,2.939545442082192e-05,9.0,12.0,True,0.2935,,,1.0,1.334820015574999,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.071464.
ntsn_p5_moderate_balanced,4000,421,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.42210162698757,kmeans,-8.30150963421942,2.939545442082192e-05,9.0,12.0,True,0.2935,,,1.0,1.0351509773533596,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000241283.
ntsn_p5_moderate_balanced,4000,426,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,32.93794861598872,kmeans,-8.362542872511607,4.695605881721576e-05,12.0,12.0,True,0.29775,,,1.0,1.192894424261983,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0637932.
ntsn_p5_moderate_balanced,4000,426,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,32.93794861598872,kmeans,-8.362542872511607,4.695605881721576e-05,12.0,12.0,True,0.29775,,,1.0,1.0528484027750673,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0123928.
ntsn_p5_moderate_balanced,4000,427,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.08232882001903,kmeans,-8.284570180176235,0.0009640219711091,12.0,12.0,True,0.29025,,,1.0,1.0025133783043856,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-7.55386e-05.
ntsn_p5_moderate_balanced,4000,428,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.457499555079263,kmeans,-8.378435782861034,0.0024640006649683,7.0,11.0,True,0.29175,,,1.0,2.3057480006120668,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000820634.
ntsn_p5_moderate_balanced,4000,428,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.457499555079263,kmeans,-8.378435782861034,0.0024640006649683,7.0,11.0,True,0.29175,,,1.0,3.14287818254786,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000743628.
ntsn_p5_moderate_balanced,4000,428,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.457499555079263,kmeans,-8.378435782861034,0.0024640006649683,7.0,11.0,True,0.29175,,,1.0,3.906107844941903,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000867308.
ntsn_p5_moderate_balanced,4000,429,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.856017322978005,kmeans,-8.26851635723036,0.0030248137007671,8.0,12.0,True,0.30675,,,1.0,1.6709858639619015,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0603833.
ntsn_p5_moderate_balanced,4000,429,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,29.856017322978005,kmeans,-8.26851635723036,0.0030248137007671,8.0,12.0,True,0.30675,,,1.0,1.4633079661705972,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0278201.
ntsn_p5_moderate_balanced,4000,429,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,29.856017322978005,kmeans,-8.26851635723036,0.0030248137007671,8.0,12.0,True,0.30675,,,1.0,1.1374513756410631,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00357317.
ntsn_p5_moderate_balanced,4000,430,fit_or_naive_failed,fit,,,,,,,,,,,,,27.115459940047003,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000622759.
ntsn_p5_moderate_balanced,4000,432,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.721339597948827,kmeans,-8.280232045554607,0.0036677711269028,12.0,12.0,True,0.29275,,,1.0,1.349503453789193,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0730875.
ntsn_p5_moderate_balanced,4000,432,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.721339597948827,kmeans,-8.280232045554607,0.0036677711269028,12.0,12.0,True,0.29275,,,1.0,1.1031410856799668,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00453042.
ntsn_p5_moderate_balanced,4000,435,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.503525223000903,kmeans,-8.316900378926576,0.0038560937726153,9.0,12.0,True,0.30425,,,1.0,1.198801733243804,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0486792.
ntsn_p5_moderate_balanced,4000,437,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,32.65934172901325,kmeans,-8.323789964043899,0.0046369779137762,12.0,12.0,True,0.298,,,1.0,1.0675469050950457,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00806602.
ntsn_p5_moderate_balanced,4000,441,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.59752920095343,kmeans,-8.32419549646172,0.0024572795250517,6.0,12.0,True,0.29225,,,1.0,1.722800389203341,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0214987.
ntsn_p5_moderate_balanced,4000,441,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.59752920095343,kmeans,-8.32419549646172,0.0024572795250517,6.0,12.0,True,0.29225,,,1.0,1.776628649034929,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0262111.
ntsn_p5_moderate_balanced,4000,441,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,28.59752920095343,kmeans,-8.32419549646172,0.0024572795250517,6.0,12.0,True,0.29225,,,1.0,1.4376563494898875,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00693755.
ntsn_p5_moderate_balanced,4000,450,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.52122077101376,kmeans,-8.312221598175311,0.0011556805263559,8.0,12.0,True,0.2985,,,1.0,1.4435964709541222,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00848181.
ntsn_p5_moderate_balanced,4000,450,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.52122077101376,kmeans,-8.312221598175311,0.0011556805263559,8.0,12.0,True,0.2985,,,1.0,1.2230865620799536,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00254687.
ntsn_p5_moderate_balanced,4000,452,fit_or_naive_failed,fit,,,,,,,,,,,,,29.46132515394129,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000851838.
ntsn_p5_moderate_balanced,4000,455,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.84524104103912,kmeans,-8.270742282917178,0.0006860009821103,12.0,12.0,True,0.301,,,1.0,1.3926553533348074,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0462223.
ntsn_p5_moderate_balanced,4000,455,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,29.84524104103912,kmeans,-8.270742282917178,0.0006860009821103,12.0,12.0,True,0.301,,,1.0,1.0791883423933897,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00195151.
ntsn_p5_moderate_balanced,4000,460,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,32.189761193003505,kmeans,-8.30931193652927,0.0095085239822303,12.0,12.0,True,0.2975,,,1.0,1.0202126035548518,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000338563.
ntsn_p5_moderate_balanced,4000,461,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.470502822077837,kmeans,-8.26465011072559,0.0086230848467412,12.0,12.0,True,0.303,,,1.0,1.6172539086346314,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.157256.
ntsn_p5_moderate_balanced,4000,461,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.470502822077837,kmeans,-8.26465011072559,0.0086230848467412,12.0,12.0,True,0.303,,,1.0,1.378093505045983,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0902965.
ntsn_p5_moderate_balanced,4000,461,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,30.470502822077837,kmeans,-8.26465011072559,0.0086230848467412,12.0,12.0,True,0.303,,,1.0,1.0217847932791064,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00352532.
ntsn_p5_moderate_balanced,4000,468,fit_or_naive_failed,fit,,,,,,,,,,,,,29.67249212996103,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00228371.
ntsn_p5_moderate_balanced,4000,472,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.780847648973577,gmm,-8.284184512469718,0.000509257264122,7.0,12.0,True,0.29325,,,1.0,1.0696613968953828,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000112181.
ntsn_p5_moderate_balanced,4000,473,fit_or_naive_failed,fit,,,,,,,,,,,,,27.56957546400372,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000121969.
ntsn_p5_moderate_balanced,4000,474,fit_or_naive_failed,fit,,,,,,,,,,,,,28.468309196992777,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000333627.
ntsn_p5_moderate_balanced,4000,475,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.946878887014464,kmeans,-8.296815351269604,0.0004630416490858,6.0,12.0,True,0.301,,,1.0,1.007842691991162,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000254909.
ntsn_p5_moderate_balanced,4000,476,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.804036716930568,kmeans,-8.286311351446045,0.0003490795173046,12.0,12.0,True,0.28825,,,1.0,1.2164003211830068,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0615134.
ntsn_p5_moderate_balanced,4000,476,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.804036716930568,kmeans,-8.286311351446045,0.0003490795173046,12.0,12.0,True,0.28825,,,1.0,1.1251338981589585,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0349178.
ntsn_p5_moderate_balanced,4000,477,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.696307927952148,kmeans,-8.292216418832053,0.0042637892133257,7.0,12.0,True,0.29125,,,1.0,1.2592351002271611,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0966981.
ntsn_p5_moderate_balanced,4000,477,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.696307927952148,kmeans,-8.292216418832053,0.0042637892133257,7.0,12.0,True,0.29125,,,1.0,1.0079985623047871,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0012507.
ntsn_p5_moderate_balanced,4000,481,fit_or_naive_failed,fit,,,,,,,,,,,,,30.68601853598375,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00314738.
ntsn_p5_moderate_balanced,4000,486,fit_or_naive_failed,fit,,,,,,,,,,,,,30.17574139905628,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-1.16744e-05.
ntsn_p5_moderate_balanced,4000,496,fit_or_naive_failed,fit,,,,,,,,,,,,,28.674628588021733,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000497779.
ntsn_p5_moderate_balanced,4000,498,fit_or_naive_failed,fit,,,,,,,,,,,,,28.016835835995156,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000215026.
